"x" "y"
"111" -104.416666666667 29.9166666666667
"112" -102.75 24.0833333333333
"113" -100.916666666667 22.4166666666667
"114" -101.916666666667 29.0833333333333
"115" -115.416666666667 32.5833333333333
"116" -100.916666666667 18.9166666666667
"117" -96.5833333333333 18.5833333333333
"118" -102.583333333333 28.25
"119" -102.416666666667 22.5833333333333
"120" -103.916666666667 21.0833333333333
"121" -101.25 21.25
"122" -102.25 20.5833333333333
"123" -103.25 26.0833333333333
"124" -106.916666666667 32.5833333333333
"125" -118.916666666667 36.4166666666667
"126" -118.25 35.75
"127" -97.4166666666667 18.0833333333333
"128" -115.916666666667 32.0833333333333
"129" -112.083333333333 31.25
"130" -108.916666666667 30.75
"131" -103.75 30.5833333333333
"132" -111.416666666667 34.0833333333333
"133" -104.916666666667 25.5833333333333
"134" -112.583333333333 34.25
"135" -116.916666666667 35.4166666666667
"136" -107.083333333333 27.4166666666667
"137" -105.75 28.9166666666667
"138" -102.416666666667 24.9166666666667
"139" -108.916666666667 34.9166666666667
"140" -99.75 20.9166666666667
"141" -108.416666666667 34.0833333333333
"142" -119.416666666667 35.5833333333333
"143" -111.583333333333 33.9166666666667
"144" -101.583333333333 21.75
"145" -115.25 35.5833333333333
"146" -115.583333333333 32.25
"147" -119.083333333333 34.9166666666667
"148" -111.083333333333 32.9166666666667
"149" -104.25 26.4166666666667
"150" -102.75 21.5833333333333
"151" -110.916666666667 32.5833333333333
"152" -100.916666666667 23.4166666666667
"153" -106.083333333333 24.9166666666667
"154" -103.583333333333 24.25
"155" -119.416666666667 33.25
"156" -110.75 35.0833333333333
"157" -101.416666666667 23.4166666666667
"158" -117.75 34.75
"159" -101.416666666667 26.4166666666667
"160" -111.416666666667 35.5833333333333
"161" -105.583333333333 30.4166666666667
"162" -99.75 24.9166666666667
"163" -115.083333333333 33.75
"164" -119.25 35.0833333333333
"165" -103.25 28.0833333333333
"166" -112.916666666667 34.9166666666667
"167" -100.083333333333 21.0833333333333
"168" -103.583333333333 26.0833333333333
"169" -112.25 33.4166666666667
"170" -102.083333333333 23.75
"171" -102.75 30.4166666666667
"172" -116.916666666667 35.5833333333333
"173" -98.5833333333333 21.25
"174" -102.083333333333 23.4166666666667
"175" -107.75 31.5833333333333
"176" -103.083333333333 29.0833333333333
"177" -119.75 34.9166666666667
"178" -106.583333333333 26.4166666666667
"179" -101.916666666667 26.4166666666667
"180" -108.083333333333 33.5833333333333
"181" -104.416666666667 24.0833333333333
"182" -106.583333333333 26.9166666666667
"183" -101.25 22.25
"184" -106.25 23.9166666666667
"185" -109.416666666667 32.5833333333333
"186" -108.916666666667 33.75
"187" -120.416666666667 34.9166666666667
"188" -106.416666666667 25.9166666666667
"189" -98.0833333333333 20.0833333333333
"190" -115.083333333333 32.4166666666667
"191" -103.083333333333 28.0833333333333
"192" -100.083333333333 21.5833333333333
"193" -97.4166666666667 20.4166666666667
"194" -113.083333333333 32.4166666666667
"195" -102.416666666667 21.25
"196" -101.416666666667 23.0833333333333
"197" -102.416666666667 23.4166666666667
"198" -103.416666666667 29.4166666666667
"199" -114.916666666667 34.5833333333333
"200" -110.583333333333 33.25
"201" -103.416666666667 25.75
"202" -106.083333333333 26.0833333333333
"203" -105.416666666667 25.75
"204" -104.416666666667 25.0833333333333
"205" -109.416666666667 31.4166666666667
"206" -103.75 20.5833333333333
"207" -99.5833333333333 27.25
"208" -97.75 19.4166666666667
"209" -114.75 31.0833333333333
"210" -108.25 33.4166666666667
"211" -105.583333333333 29.25
"212" -99.0833333333333 26.4166666666667
"213" -111.25 30.5833333333333
"214" -117.583333333333 33.5833333333333
"215" -103.083333333333 24.4166666666667
"216" -116.75 34.5833333333333
"217" -103.916666666667 25.75
"218" -106.25 23.75
"219" -99.0833333333333 23.25
"220" -113.583333333333 35.75
"221" -97.75 17.5833333333333
"222" -105.083333333333 27.5833333333333
"223" -103.916666666667 30.25
"224" -102.583333333333 28.4166666666667
"225" -106.083333333333 24.25
"226" -106.75 26.75
"227" -106.583333333333 28.4166666666667
"228" -99.75 19.75
"229" -111.583333333333 32.5833333333333
"230" -108.416666666667 33.4166666666667
"231" -104.25 29.0833333333333
"232" -100.25 25.9166666666667
"233" -110.416666666667 31.4166666666667
"234" -115.916666666667 32.75
"235" -109.916666666667 31.5833333333333
"236" -100.916666666667 20.5833333333333
"237" -116.583333333333 32.5833333333333
"238" -101.583333333333 20.0833333333333
"239" -104.75 24.4166666666667
"240" -105.25 25.75
"241" -101.25 29.75
"242" -100.75 28.0833333333333
"243" -118.25 33.9166666666667
"244" -106.25 28.5833333333333
"245" -116.916666666667 35.4166666666667
"246" -113.083333333333 31.4166666666667
"247" -114.583333333333 33.75
"248" -102.25 19.9166666666667
"249" -114.083333333333 33.9166666666667
"250" -118.083333333333 35.0833333333333
"251" -117.416666666667 35.5833333333333
"252" -115.083333333333 34.75
"253" -111.916666666667 35.0833333333333
"254" -109.416666666667 33.5833333333333
"255" -109.916666666667 32.4166666666667
"256" -104.583333333333 29.75
"257" -102.75 24.9166666666667
"258" -120.083333333333 34.9166666666667
"259" -100.416666666667 28.25
"260" -97.75 17.25
"261" -105.083333333333 30.5833333333333
"262" -114.916666666667 32.5833333333333
"263" -102.75 24.9166666666667
"264" -108.583333333333 32.75
"265" -113.083333333333 34.5833333333333
"266" -115.916666666667 35.0833333333333
"267" -101.916666666667 26.5833333333333
"268" -115.75 32.5833333333333
"269" -116.083333333333 34.5833333333333
"270" -103.583333333333 27.5833333333333
"271" -101.583333333333 24.0833333333333
"272" -100.25 28.25
"273" -101.916666666667 21.9166666666667
"274" -103.75 23.0833333333333
"275" -101.583333333333 19.75
"276" -113.083333333333 34.25
"277" -114.25 35.0833333333333
"278" -104.083333333333 29.5833333333333
"279" -101.916666666667 28.75
"280" -98.0833333333333 19.5833333333333
"281" -100.75 19.75
"282" -100.416666666667 29.9166666666667
"283" -109.416666666667 33.0833333333333
"284" -100.75 29.0833333333333
"285" -108.916666666667 34.25
"286" -100.083333333333 24.5833333333333
"287" -104.583333333333 28.4166666666667
"288" -109.416666666667 30.9166666666667
"289" -99.5833333333333 21.4166666666667
"290" -102.916666666667 23.0833333333333
"291" -96.4166666666667 19.9166666666667
"292" -103.75 20.5833333333333
"293" -117.916666666667 34.4166666666667
"294" -101.083333333333 21.0833333333333
"295" -102.083333333333 23.0833333333333
"296" -105.416666666667 23.5833333333333
"297" -102.416666666667 30.25
"298" -120.083333333333 35.0833333333333
"299" -109.583333333333 33.4166666666667
"300" -102.25 21.4166666666667
"301" -104.083333333333 23.4166666666667
"302" -116.916666666667 35.0833333333333
"303" -120.75 36.25
"304" -107.916666666667 33.75
"305" -109.083333333333 30.75
"306" -102.583333333333 21.25
"307" -105.75 29.0833333333333
"308" -113.916666666667 32.4166666666667
"309" -117.416666666667 36.25
"310" -118.75 35.5833333333333
"311" -105.25 23.75
"312" -119.416666666667 34.75
"313" -102.916666666667 28.4166666666667
"314" -110.416666666667 35.25
"315" -111.583333333333 31.75
"316" -115.75 34.4166666666667
"317" -120.25 34.0833333333333
"318" -97.4166666666667 18.4166666666667
"319" -101.916666666667 22.5833333333333
"320" -106.583333333333 29.4166666666667
"321" -114.25 31.9166666666667
"322" -100.916666666667 24.9166666666667
"323" -113.083333333333 31.75
"324" -117.25 35.25
"325" -117.75 34.4166666666667
"326" -119.916666666667 36.5833333333333
"327" -100.083333333333 19.4166666666667
"328" -107.916666666667 33.0833333333333
"329" -100.25 26.9166666666667
"330" -114.25 34.75
"331" -103.583333333333 25.75
"332" -107.416666666667 32.0833333333333
"333" -103.25 23.0833333333333
"334" -103.25 23.9166666666667
"335" -98.25 18.25
"336" -117.75 35.25
"337" -113.25 35.4166666666667
"338" -115.083333333333 33.9166666666667
"339" -111.416666666667 31.25
"340" -104.583333333333 27.5833333333333
"341" -105.083333333333 29.4166666666667
"342" -99.4166666666667 19.25
"343" -110.916666666667 34.0833333333333
"344" -111.916666666667 32.25
"345" -100.583333333333 25.75
"346" -98.75 20.25
"347" -102.416666666667 29.75
"348" -109.583333333333 32.9166666666667
"349" -100.916666666667 19.75
"350" -103.25 28.9166666666667
"351" -102.75 22.25
"352" -112.083333333333 31.9166666666667
"353" -109.416666666667 31.0833333333333
"354" -102.75 26.4166666666667
"355" -100.416666666667 27.9166666666667
"356" -112.916666666667 34.0833333333333
"357" -100.416666666667 29.9166666666667
"358" -112.25 33.5833333333333
"359" -109.583333333333 34.75
"360" -108.416666666667 32.9166666666667
"361" -97.4166666666667 18.4166666666667
"362" -100.083333333333 22.9166666666667
"363" -112.083333333333 33.5833333333333
"364" -103.916666666667 30.25
"365" -110.916666666667 34.4166666666667
"366" -99.5833333333333 23.4166666666667
"367" -117.75 33.4166666666667
"368" -105.75 27.25
"369" -101.25 20.9166666666667
"370" -99.0833333333333 22.25
"371" -116.916666666667 32.9166666666667
"372" -101.25 22.4166666666667
"373" -121.416666666667 36.25
"374" -120.083333333333 33.9166666666667
"375" -114.916666666667 35.25
"376" -103.416666666667 28.5833333333333
"377" -106.583333333333 26.5833333333333
"378" -100.916666666667 27.75
"379" -97.75 20.0833333333333
"380" -100.75 26.25
"381" -105.083333333333 22.75
"382" -99.0833333333333 19.9166666666667
"383" -99.4166666666667 23.0833333333333
"384" -101.916666666667 26.25
"385" -102.75 29.4166666666667
"386" -101.25 28.9166666666667
"387" -105.083333333333 26.5833333333333
"388" -101.75 22.25
"389" -119.583333333333 36.0833333333333
"390" -103.25 22.9166666666667
"391" -107.916666666667 33.4166666666667
"392" -101.583333333333 29.25
"393" -102.25 23.0833333333333
"394" -116.75 35.9166666666667
"395" -106.75 29.0833333333333
"396" -103.916666666667 23.5833333333333
"397" -117.416666666667 33.25
"398" -96.5833333333333 19.4166666666667
"399" -102.583333333333 25.4166666666667
"400" -103.083333333333 27.9166666666667
"401" -115.916666666667 33.5833333333333
"402" -101.083333333333 22.75
"403" -109.416666666667 33.75
"404" -112.416666666667 31.4166666666667
"405" -103.75 20.4166666666667
"406" -100.416666666667 20.9166666666667
"407" -121.083333333333 36.25
"408" -117.416666666667 35.0833333333333
"409" -97.9166666666667 17.5833333333333
"410" -109.083333333333 33.4166666666667
"411" -106.25 28.75
"412" -102.916666666667 22.5833333333333
"413" -101.416666666667 25.4166666666667
"414" -113.583333333333 33.5833333333333
"415" -111.083333333333 30.75
"416" -106.25 25.4166666666667
"417" -99.5833333333333 21.5833333333333
"418" -101.916666666667 28.0833333333333
"419" -121.583333333333 36.0833333333333
"420" -108.75 34.9166666666667
"421" -101.583333333333 23.0833333333333
"422" -97.75 18.75
"423" -103.916666666667 28.25
"424" -119.75 34.0833333333333
"425" -101.25 29.5833333333333
"426" -116.083333333333 34.25
"427" -102.416666666667 27.75
"428" -103.416666666667 28.4166666666667
"429" -111.25 32.9166666666667
"430" -111.25 32.0833333333333
"431" -104.916666666667 27.25
"432" -98.75 20.9166666666667
"433" -101.75 19.9166666666667
"434" -115.416666666667 35.4166666666667
"435" -99.75 20.9166666666667
"436" -100.083333333333 21.4166666666667
"437" -103.75 19.9166666666667
"438" -117.75 35.4166666666667
"439" -98.0833333333333 17.0833333333333
"440" -113.75 34.4166666666667
"441" -107.25 32.9166666666667
"442" -104.083333333333 29.5833333333333
"443" -120.083333333333 34.5833333333333
"444" -102.583333333333 29.9166666666667
"445" -117.25 34.75
"446" -104.916666666667 26.0833333333333
"447" -100.583333333333 20.4166666666667
"448" -101.25 29.0833333333333
"449" -110.75 31.4166666666667
"450" -100.916666666667 23.75
"451" -111.416666666667 32.25
"452" -100.25 26.4166666666667
"453" -105.25 29.4166666666667
"454" -101.916666666667 28.4166666666667
"455" -116.583333333333 32.25
"456" -104.083333333333 30.75
"457" -115.75 35.4166666666667
"458" -114.583333333333 34.0833333333333
"459" -111.083333333333 31.9166666666667
"460" -98.4166666666667 20.75
"461" -104.083333333333 26.75
"462" -119.583333333333 36.4166666666667
"463" -113.25 34.4166666666667
"464" -110.25 31.25
"465" -111.083333333333 34.0833333333333
"466" -103.083333333333 27.0833333333333
"467" -105.583333333333 26.4166666666667
"468" -102.916666666667 20.0833333333333
"469" -113.916666666667 34.0833333333333
"470" -119.75 34.5833333333333
"471" -104.916666666667 27.9166666666667
"472" -100.75 23.0833333333333
"473" -112.25 35.4166666666667
"474" -98.25 18.25
"475" -102.583333333333 19.75
"476" -115.25 31.9166666666667
"477" -105.25 24.25
"478" -98.4166666666667 19.75
"479" -104.75 24.5833333333333
"480" -103.416666666667 29.9166666666667
"481" -102.25 25.25
"482" -102.416666666667 20.0833333333333
"483" -108.083333333333 31.5833333333333
"484" -101.75 28.4166666666667
"485" -99.75 26.4166666666667
"486" -104.25 22.75
"487" -117.416666666667 33.9166666666667
"488" -114.75 33.9166666666667
"489" -110.25 32.4166666666667
"490" -103.083333333333 28.5833333333333
"491" -115.25 35.25
"492" -104.583333333333 27.25
"493" -103.083333333333 24.75
"494" -99.5833333333333 26.75
"495" -105.75 24.4166666666667
"496" -102.916666666667 27.75
"497" -104.916666666667 27.75
"498" -103.75 25.25
"499" -97.25 19.75
"500" -102.583333333333 30.25
"501" -110.25 33.25
"502" -119.083333333333 34.5833333333333
"503" -101.416666666667 27.0833333333333
"504" -106.75 28.75
"505" -116.583333333333 32.4166666666667
"506" -113.083333333333 35.0833333333333
"507" -102.916666666667 24.5833333333333
"508" -101.75 20.0833333333333
"509" -110.083333333333 33.5833333333333
"510" -111.416666666667 32.25
"511" -119.75 35.0833333333333
"512" -99.75 23.25
"513" -114.083333333333 35.75
"514" -105.416666666667 30.4166666666667
"515" -101.416666666667 25.25
"516" -114.75 34.5833333333333
"517" -114.916666666667 32.75
"518" -120.916666666667 35.25
"519" -98.9166666666667 18.9166666666667
"520" -100.583333333333 20.0833333333333
"521" -98.0833333333333 17.9166666666667
"522" -112.416666666667 34.0833333333333
"523" -119.083333333333 35.4166666666667
"524" -104.583333333333 27.0833333333333
"525" -101.75 23.0833333333333
"526" -100.916666666667 25.9166666666667
"527" -100.416666666667 29.0833333333333
"528" -97.75 17.5833333333333
"529" -104.583333333333 25.5833333333333
"530" -109.75 34.0833333333333
"531" -105.083333333333 25.0833333333333
"532" -104.916666666667 26.9166666666667
"533" -102.75 28.75
"534" -110.916666666667 31.9166666666667
"535" -113.083333333333 35.5833333333333
"536" -103.416666666667 25.5833333333333
"537" -102.25 24.9166666666667
"538" -102.583333333333 27.75
"539" -112.916666666667 33.0833333333333
"540" -96.9166666666667 18.75
"541" -104.583333333333 25.4166666666667
"542" -110.583333333333 32.0833333333333
"543" -104.416666666667 22.75
"544" -108.416666666667 34.4166666666667
"545" -102.75 30.0833333333333
"546" -118.416666666667 34.0833333333333
"547" -98.75 23.4166666666667
"548" -116.25 32.25
"549" -99.5833333333333 22.25
"550" -103.083333333333 19.9166666666667
"551" -102.083333333333 25.75
"552" -100.083333333333 23.5833333333333
"553" -98.9166666666667 19.9166666666667
"554" -108.916666666667 31.9166666666667
"555" -110.75 33.5833333333333
"556" -112.75 32.75
"557" -103.916666666667 21.5833333333333
"558" -97.9166666666667 17.0833333333333
"559" -113.416666666667 32.9166666666667
"560" -100.75 22.25
"561" -118.25 35.9166666666667
"562" -107.083333333333 32.75
"563" -109.916666666667 31.0833333333333
"564" -104.25 25.4166666666667
"565" -98.9166666666667 22.75
"566" -101.75 24.9166666666667
"567" -108.083333333333 33.75
"568" -103.083333333333 21.9166666666667
"569" -99.4166666666667 23.25
"570" -101.416666666667 21.5833333333333
"571" -105.083333333333 29.9166666666667
"572" -102.916666666667 26.9166666666667
"573" -104.75 26.75
"574" -104.583333333333 24.5833333333333
"575" -109.25 35.0833333333333
"576" -107.916666666667 33.4166666666667
"577" -100.916666666667 24.75
"578" -112.083333333333 34.9166666666667
"579" -103.75 24.4166666666667
"580" -101.75 21.25
"581" -98.75 18.75
"582" -101.416666666667 27.4166666666667
"583" -104.25 24.75
"584" -106.916666666667 28.0833333333333
"585" -114.416666666667 33.0833333333333
"586" -100.083333333333 20.4166666666667
"587" -104.583333333333 28.25
"588" -118.75 35.4166666666667
"589" -103.75 27.9166666666667
"590" -98.5833333333333 20.75
"591" -115.25 34.75
"592" -114.083333333333 33.5833333333333
"593" -102.583333333333 25.9166666666667
"594" -99.9166666666667 25.75
"595" -103.083333333333 30.0833333333333
"596" -101.25 30.25
"597" -103.083333333333 20.5833333333333
"598" -112.25 31.75
"599" -116.916666666667 34.9166666666667
"600" -106.083333333333 28.5833333333333
"601" -114.916666666667 31.0833333333333
"602" -110.416666666667 30.5833333333333
"603" -104.416666666667 23.25
"604" -108.583333333333 31.75
"605" -101.416666666667 24.4166666666667
"606" -105.416666666667 28.75
"607" -110.75 32.0833333333333
"608" -113.416666666667 34.4166666666667
"609" -103.583333333333 22.75
"610" -104.75 28.75
"611" -112.916666666667 32.25
"612" -109.083333333333 30.75
"613" -101.583333333333 29.0833333333333
"614" -104.916666666667 31.0833333333333
"615" -99.5833333333333 27.0833333333333
"616" -111.416666666667 34.25
"617" -98.25 18.25
"618" -112.916666666667 33.25
"619" -100.583333333333 24.9166666666667
"620" -113.916666666667 33.75
"621" -105.916666666667 29.75
"622" -118.916666666667 35.9166666666667
"623" -110.916666666667 31.4166666666667
"624" -103.75 22.4166666666667
"625" -104.583333333333 28.5833333333333
"626" -101.583333333333 21.4166666666667
"627" -113.25 31.9166666666667
"628" -114.25 32.5833333333333
"629" -98.25 18.0833333333333
"630" -99.5833333333333 26.9166666666667
"631" -102.583333333333 21.5833333333333
"632" -101.25 25.9166666666667
"633" -103.083333333333 22.25
"634" -97.4166666666667 20.5833333333333
"635" -103.916666666667 21.0833333333333
"636" -106.416666666667 28.75
"637" -106.25 25.5833333333333
"638" -112.416666666667 35.0833333333333
"639" -105.083333333333 25.4166666666667
"640" -99.4166666666667 24.9166666666667
"641" -99.0833333333333 26.5833333333333
"642" -101.916666666667 24.5833333333333
"643" -119.75 36.5833333333333
"644" -109.083333333333 34.9166666666667
"645" -102.25 30.25
"646" -116.583333333333 34.5833333333333
"647" -116.083333333333 35.75
"648" -105.75 28.5833333333333
"649" -115.416666666667 33.75
"650" -111.083333333333 35.0833333333333
"651" -100.916666666667 20.0833333333333
"652" -118.083333333333 34.4166666666667
"653" -117.75 35.0833333333333
"654" -117.583333333333 34.25
"655" -105.25 30.5833333333333
"656" -100.75 21.9166666666667
"657" -112.416666666667 31.9166666666667
"658" -97.9166666666667 17.4166666666667
"659" -113.416666666667 34.75
"660" -107.583333333333 32.5833333333333
"661" -117.916666666667 36.5833333333333
"662" -115.25 35.25
"663" -103.916666666667 20.75
"664" -102.75 26.25
"665" -113.416666666667 35.4166666666667
"666" -99.75 23.0833333333333
"667" -105.416666666667 23.5833333333333
"668" -96.75 18.25
"669" -106.083333333333 25.4166666666667
"670" -103.25 30.0833333333333
"671" -97.0833333333333 18.25
"672" -102.25 28.75
"673" -98.25 19.0833333333333
"674" -101.75 24.9166666666667
"675" -105.75 23.5833333333333
"676" -105.916666666667 29.9166666666667
"677" -102.25 20.4166666666667
"678" -106.75 25.0833333333333
"679" -103.25 22.5833333333333
"680" -100.25 27.0833333333333
"681" -103.416666666667 19.75
"682" -104.916666666667 25.9166666666667
"683" -96.4166666666667 19.5833333333333
"684" -102.25 22.75
"685" -100.416666666667 25.4166666666667
"686" -114.916666666667 35.9166666666667
"687" -103.416666666667 28.9166666666667
"688" -101.416666666667 25.0833333333333
"689" -108.916666666667 34.75
"690" -98.9166666666667 26.25
"691" -101.25 26.75
"692" -102.083333333333 21.5833333333333
"693" -97.5833333333333 18.75
"694" -99.5833333333333 27.0833333333333
"695" -109.75 34.5833333333333
"696" -109.583333333333 30.75
"697" -101.583333333333 28.25
"698" -104.25 28.9166666666667
"699" -100.416666666667 24.4166666666667
"700" -101.083333333333 29.75
"701" -104.916666666667 25.9166666666667
"702" -109.75 30.9166666666667
"703" -97.5833333333333 17.9166666666667
"704" -101.083333333333 25.5833333333333
"705" -97.5833333333333 19.0833333333333
"706" -112.916666666667 33.25
"707" -103.75 21.5833333333333
"708" -104.583333333333 25.9166666666667
"709" -102.916666666667 24.5833333333333
"710" -106.25 26.25
"711" -107.916666666667 31.9166666666667
"712" -113.416666666667 31.4166666666667
"713" -101.083333333333 25.9166666666667
"714" -116.25 35.5833333333333
"715" -119.583333333333 36.0833333333333
"716" -106.25 26.4166666666667
"717" -99.4166666666667 25.0833333333333
"718" -104.416666666667 31.0833333333333
"719" -101.416666666667 27.4166666666667
"720" -99.0833333333333 21.75
"721" -99.5833333333333 26.4166666666667
"722" -113.416666666667 35.5833333333333
"723" -105.583333333333 25.0833333333333
"724" -111.583333333333 32.25
"725" -99.0833333333333 23.4166666666667
"726" -100.583333333333 22.9166666666667
"727" -100.583333333333 21.9166666666667
"728" -104.75 28.5833333333333
"729" -96.4166666666667 19.9166666666667
"730" -102.916666666667 23.0833333333333
"731" -103.75 20.9166666666667
"732" -109.416666666667 34.9166666666667
"733" -118.916666666667 36.25
"734" -99.75 21.75
"735" -105.416666666667 24.0833333333333
"736" -96.5833333333333 18.4166666666667
"737" -114.75 32.75
"738" -114.916666666667 33.5833333333333
"739" -100.25 29.5833333333333
"740" -101.583333333333 19.5833333333333
"741" -106.083333333333 26.4166666666667
"742" -118.583333333333 36.4166666666667
"743" -117.416666666667 35.4166666666667
"744" -101.416666666667 25.75
"745" -105.583333333333 28.25
"746" -116.083333333333 35.0833333333333
"747" -102.083333333333 22.25
"748" -111.75 35.75
"749" -112.583333333333 32.5833333333333
"750" -114.083333333333 32.25
"751" -98.0833333333333 19.0833333333333
"752" -117.583333333333 36.0833333333333
"753" -115.75 34.5833333333333
"754" -97.4166666666667 18.25
"755" -98.5833333333333 19.9166666666667
"756" -100.75 26.0833333333333
"757" -108.083333333333 33.9166666666667
"758" -105.416666666667 29.25
"759" -116.916666666667 34.75
"760" -112.083333333333 31.9166666666667
"761" -114.083333333333 32.75
"762" -101.083333333333 25.75
"763" -100.916666666667 29.0833333333333
"764" -102.416666666667 21.9166666666667
"765" -118.083333333333 34.25
"766" -106.25 26.4166666666667
"767" -115.916666666667 31.0833333333333
"768" -117.416666666667 35.0833333333333
"769" -102.25 21.0833333333333
"770" -113.083333333333 35.25
"771" -110.083333333333 30.75
"772" -112.916666666667 33.75
"773" -113.75 34.9166666666667
"774" -105.083333333333 23.5833333333333
"775" -104.083333333333 22.5833333333333
"776" -102.416666666667 29.0833333333333
"777" -102.75 29.75
"778" -106.75 27.75
"779" -98.0833333333333 18.9166666666667
"780" -103.916666666667 28.0833333333333
"781" -103.75 19.9166666666667
"782" -113.916666666667 34.5833333333333
"783" -104.25 28.0833333333333
"784" -116.416666666667 33.5833333333333
"785" -102.25 28.5833333333333
"786" -98.9166666666667 25.25
"787" -99.5833333333333 22.75
"788" -99.4166666666667 22.0833333333333
"789" -101.75 24.4166666666667
"790" -101.25 19.4166666666667
"791" -101.083333333333 23.0833333333333
"792" -100.916666666667 25.4166666666667
"793" -110.416666666667 30.75
"794" -106.416666666667 24.9166666666667
"795" -119.916666666667 36.25
"796" -97.75 19.9166666666667
"797" -110.416666666667 32.75
"798" -113.25 35.4166666666667
"799" -99.75 26.25
"800" -104.75 25.0833333333333
"801" -100.083333333333 21.75
"802" -113.916666666667 32.75
"803" -113.083333333333 35.75
"804" -113.083333333333 32.0833333333333
"805" -99.4166666666667 23.4166666666667
"806" -104.75 27.25
"807" -103.083333333333 21.4166666666667
"808" -105.916666666667 26.25
"809" -116.583333333333 34.5833333333333
"810" -107.416666666667 33.4166666666667
"811" -102.083333333333 22.75
"812" -100.75 21.4166666666667
"813" -99.0833333333333 25.9166666666667
"814" -110.25 33.75
"815" -116.75 35.0833333333333
"816" -100.583333333333 29.5833333333333
"817" -113.916666666667 31.75
"818" -100.583333333333 18.75
"819" -96.5833333333333 18.9166666666667
"820" -104.25 23.0833333333333
"821" -99.0833333333333 19.0833333333333
"822" -110.583333333333 32.5833333333333
"823" -115.75 33.9166666666667
"824" -105.083333333333 23.0833333333333
"825" -114.25 34.75
"826" -104.583333333333 29.5833333333333
"827" -100.083333333333 18.75
